"trust_promise","male","age","edu","unemployed","rural","political_know","cntry","country_year","year"
2,2,27,14,-11,2,4,"US","US-2006",2006
4,2,60,20,-11,2,5,"US","US-2006",2006
4,2,40,18,1,2,4,"US","US-2006",2006
1,2,34,14,-11,2,3,"US","US-2006",2006
2,2,33,12,-11,2,3,"US","US-2006",2006
4,1,53,20,-11,2,4,"US","US-2006",2006
2,2,43,12,1,1,3,"US","US-2006",2006
1,2,51,12,-11,1,3,"US","US-2006",2006
2,1,63,,-11,1,3,"US","US-2006",2006
1,2,60,14,-11,1,3,"US","US-2006",2006
1,2,56,16,-11,1,5,"US","US-2006",2006
2,1,47,20,-11,1,5,"US","US-2006",2006
1,1,29,17,-11,1,4,"US","US-2006",2006
4,1,47,16,-11,1,4,"US","US-2006",2006
3,1,46,18,-11,1,4,"US","US-2006",2006
2,1,50,15,-11,1,4,"US","US-2006",2006
3,2,26,10,-11,1,2,"US","US-2006",2006
1,1,70,12,1,1,4,"US","US-2006",2006
3,1,43,17,-11,1,4,"US","US-2006",2006
2,1,37,12,-11,1,3,"US","US-2006",2006
2,1,54,13,-11,1,2,"US","US-2006",2006
2,1,30,13,-11,1,3,"US","US-2006",2006
3,1,37,20,-11,1,4,"US","US-2006",2006
2,2,46,16,-11,1,4,"US","US-2006",2006
1,1,63,14,1,1,4,"US","US-2006",2006
4,1,36,17,-11,1,4,"US","US-2006",2006
4,2,84,11,1,1,4,"US","US-2006",2006
1,1,57,20,-11,1,5,"US","US-2006",2006
3,1,36,13,-11,1,4,"US","US-2006",2006
4,2,55,14,-11,1,4,"US","US-2006",2006
4,2,34,16,-11,1,1,"US","US-2006",2006
2,1,81,8,1,1,4,"US","US-2006",2006
3,2,60,10,-11,1,4,"US","US-2006",2006
2,2,32,12,1,1,2,"US","US-2006",2006
3,2,27,12,-11,1,2,"US","US-2006",2006
5,1,52,6,-11,1,5,"US","US-2006",2006
2,1,27,12,-11,1,4,"US","US-2006",2006
3,1,44,6,-11,1,4,"US","US-2006",2006
5,2,70,,1,1,1,"US","US-2006",2006
4,1,50,10,-11,1,4,"US","US-2006",2006
2,2,61,14,1,1,3,"US","US-2006",2006
4,1,54,14,-11,1,4,"US","US-2006",2006
1,2,54,10,1,1,4,"US","US-2006",2006
2,2,42,15,-11,1,4,"US","US-2006",2006
4,2,44,11,-11,1,3,"US","US-2006",2006
2,1,45,19,-11,1,4,"US","US-2006",2006
1,1,40,16,-11,1,4,"US","US-2006",2006
4,2,21,13,-11,1,4,"US","US-2006",2006
2,1,62,18,-11,1,5,"US","US-2006",2006
4,2,50,13,-11,1,5,"US","US-2006",2006
2,2,68,12,1,1,4,"US","US-2006",2006
2,1,45,16,-11,1,2,"US","US-2006",2006
1,1,38,17,-11,1,5,"US","US-2006",2006
3,1,50,12,-11,2,1,"US","US-2006",2006
4,1,29,16,-11,2,5,"US","US-2006",2006
4,1,41,11,-11,2,4,"US","US-2006",2006
5,1,40,19,-11,1,4,"US","US-2006",2006
2,2,41,17,-11,1,3,"US","US-2006",2006
3,2,37,16,1,1,3,"US","US-2006",2006
3,2,35,14,-11,1,4,"US","US-2006",2006
4,2,68,12,1,1,4,"US","US-2006",2006
3,2,31,12,-11,1,3,"US","US-2006",2006
3,1,40,12,-11,1,3,"US","US-2006",2006
3,1,56,16,-11,1,4,"US","US-2006",2006
2,1,67,12,1,1,4,"US","US-2006",2006
2,1,38,14,-11,1,1,"US","US-2006",2006
4,1,47,14,-11,1,5,"US","US-2006",2006
4,2,38,14,1,1,4,"US","US-2006",2006
2,2,62,12,-11,1,4,"US","US-2006",2006
3,2,49,12,-11,1,4,"US","US-2006",2006
3,1,35,17,1,1,3,"US","US-2006",2006
2,1,65,18,1,1,4,"US","US-2006",2006
3,2,36,14,1,1,4,"US","US-2006",2006
2,1,56,12,-11,1,2,"US","US-2006",2006
1,1,27,14,-11,1,4,"US","US-2006",2006
3,2,20,10,-11,1,2,"US","US-2006",2006
1,1,75,13,1,1,4,"US","US-2006",2006
4,1,65,16,1,1,4,"US","US-2006",2006
2,2,41,14,-11,1,2,"US","US-2006",2006
3,1,68,14,1,1,3,"US","US-2006",2006
1,2,75,15,1,3,5,"US","US-2006",2006
4,2,28,11,-11,3,1,"US","US-2006",2006
5,2,46,12,-11,3,4,"US","US-2006",2006
1,2,59,12,-11,3,4,"US","US-2006",2006
4,1,51,12,-11,3,4,"US","US-2006",2006
2,1,60,12,-11,3,4,"US","US-2006",2006
5,1,24,12,-11,3,3,"US","US-2006",2006
3,2,76,16,1,3,4,"US","US-2006",2006
1,2,48,16,1,3,4,"US","US-2006",2006
2,1,77,12,1,3,3,"US","US-2006",2006
1,1,70,11,1,3,4,"US","US-2006",2006
1,2,72,12,1,3,4,"US","US-2006",2006
2,1,53,12,-11,3,4,"US","US-2006",2006
2,2,47,12,-11,3,4,"US","US-2006",2006
2,1,66,11,1,1,4,"US","US-2006",2006
4,1,58,20,-11,1,2,"US","US-2006",2006
4,2,78,12,1,1,5,"US","US-2006",2006
5,2,74,12,1,1,5,"US","US-2006",2006
2,2,19,12,-11,1,1,"US","US-2006",2006
1,2,36,18,-11,1,5,"US","US-2006",2006
1,1,40,18,-11,1,5,"US","US-2006",2006
4,2,44,16,-11,1,4,"US","US-2006",2006
3,1,30,17,-11,1,4,"US","US-2006",2006
2,2,37,18,1,1,4,"US","US-2006",2006
2,1,47,20,-11,1,5,"US","US-2006",2006
3,2,44,12,1,1,5,"US","US-2006",2006
3,1,32,14,-11,1,4,"US","US-2006",2006
1,2,50,,-11,1,1,"US","US-2006",2006
4,2,52,11,-11,1,4,"US","US-2006",2006
3,2,61,17,-11,1,4,"US","US-2006",2006
1,2,22,15,-11,1,4,"US","US-2006",2006
3,1,58,11,-11,1,3,"US","US-2006",2006
4,1,57,12,1,1,3,"US","US-2006",2006
2,1,60,12,1,1,4,"US","US-2006",2006
3,1,27,14,-11,1,2,"US","US-2006",2006
1,1,41,11,-11,1,2,"US","US-2006",2006
2,1,22,13,-11,1,4,"US","US-2006",2006
1,1,44,16,-11,1,5,"US","US-2006",2006
1,1,67,12,1,1,4,"US","US-2006",2006
2,2,47,14,-11,1,4,"US","US-2006",2006
3,2,81,12,1,1,4,"US","US-2006",2006
1,2,62,14,1,1,4,"US","US-2006",2006
2,1,26,13,-11,1,5,"US","US-2006",2006
2,1,26,14,-11,1,3,"US","US-2006",2006
99,2,23,13,-11,1,1,"US","US-2006",2006
4,2,31,17,1,1,2,"US","US-2006",2006
3,2,36,20,1,1,3,"US","US-2006",2006
2,2,23,14,-11,1,4,"US","US-2006",2006
3,2,44,16,-11,3,3,"US","US-2006",2006
4,1,85,8,1,3,4,"US","US-2006",2006
2,1,70,16,-11,3,4,"US","US-2006",2006
2,1,65,12,1,3,2,"US","US-2006",2006
4,1,48,12,1,3,4,"US","US-2006",2006
1,1,26,13,-11,3,5,"US","US-2006",2006
2,1,32,9,1,3,4,"US","US-2006",2006
2,2,44,16,-11,3,4,"US","US-2006",2006
1,1,47,12,-11,3,5,"US","US-2006",2006
2,2,39,12,-11,3,2,"US","US-2006",2006
2,1,69,12,1,3,4,"US","US-2006",2006
3,2,35,12,-11,3,4,"US","US-2006",2006
2,2,50,11,-11,3,5,"US","US-2006",2006
2,1,62,14,-11,3,3,"US","US-2006",2006
4,1,55,19,-11,3,5,"US","US-2006",2006
2,1,73,12,1,3,5,"US","US-2006",2006
2,2,56,12,-11,3,4,"US","US-2006",2006
4,1,33,1,-11,3,,"US","US-2006",2006
3,2,50,13,1,3,4,"US","US-2006",2006
4,1,25,16,-11,3,4,"US","US-2006",2006
3,2,49,7,1,3,4,"US","US-2006",2006
4,2,59,12,1,3,3,"US","US-2006",2006
2,1,34,12,-11,3,2,"US","US-2006",2006
1,2,54,12,-11,3,4,"US","US-2006",2006
1,2,30,14,1,3,5,"US","US-2006",2006
4,2,48,16,1,3,4,"US","US-2006",2006
3,2,41,12,-11,3,4,"US","US-2006",2006
2,2,51,8,-11,3,5,"US","US-2006",2006
1,1,45,12,-11,3,3,"US","US-2006",2006
3,2,36,12,-11,3,2,"US","US-2006",2006
3,1,28,12,-11,3,2,"US","US-2006",2006
2,1,53,3,1,3,1,"US","US-2006",2006
3,1,45,,-11,3,5,"US","US-2006",2006
1,2,36,12,1,3,3,"US","US-2006",2006
4,2,42,12,-11,3,3,"US","US-2006",2006
2,1,24,14,-11,3,4,"US","US-2006",2006
1,2,28,18,-11,3,3,"US","US-2006",2006
3,2,56,13,1,3,3,"US","US-2006",2006
3,2,41,12,-11,3,3,"US","US-2006",2006
2,2,51,12,-11,3,2,"US","US-2006",2006
5,2,24,12,1,3,4,"US","US-2006",2006
1,1,45,11,-11,3,1,"US","US-2006",2006
1,1,42,12,-11,3,3,"US","US-2006",2006
1,2,80,8,1,3,3,"US","US-2006",2006
3,1,46,12,-11,3,4,"US","US-2006",2006
4,1,32,8,-11,3,4,"US","US-2006",2006
4,1,38,12,1,3,4,"US","US-2006",2006
3,2,33,13,-11,3,3,"US","US-2006",2006
2,2,67,12,1,3,4,"US","US-2006",2006
2,1,34,9,-11,3,2,"US","US-2006",2006
1,1,29,12,-11,3,2,"US","US-2006",2006
1,2,33,12,-11,3,,"US","US-2006",2006
4,2,47,9,1,3,2,"US","US-2006",2006
2,2,33,11,1,3,2,"US","US-2006",2006
3,2,35,13,-11,3,3,"US","US-2006",2006
4,1,64,12,1,3,3,"US","US-2006",2006
2,2,62,12,1,3,3,"US","US-2006",2006
3,1,53,14,-11,3,4,"US","US-2006",2006
2,1,41,13,1,3,3,"US","US-2006",2006
1,1,41,12,-11,3,4,"US","US-2006",2006
3,1,39,12,-11,3,4,"US","US-2006",2006
1,1,40,12,-11,3,2,"US","US-2006",2006
1,2,35,9,1,3,1,"US","US-2006",2006
2,1,19,12,1,3,1,"US","US-2006",2006
3,2,19,12,-11,3,4,"US","US-2006",2006
2,2,39,12,-11,3,2,"US","US-2006",2006
4,1,40,11,1,3,5,"US","US-2006",2006
2,2,46,12,-11,3,2,"US","US-2006",2006
2,2,45,14,-11,3,3,"US","US-2006",2006
1,2,33,13,1,3,2,"US","US-2006",2006
4,2,76,12,1,3,4,"US","US-2006",2006
2,1,36,12,-11,3,4,"US","US-2006",2006
3,1,72,12,1,3,3,"US","US-2006",2006
1,2,44,12,1,3,5,"US","US-2006",2006
2,1,19,11,-11,3,4,"US","US-2006",2006
2,1,41,12,-11,3,3,"US","US-2006",2006
2,1,52,12,-11,3,4,"US","US-2006",2006
3,2,35,13,-11,3,2,"US","US-2006",2006
2,2,65,12,1,3,2,"US","US-2006",2006
2,1,39,12,-11,3,4,"US","US-2006",2006
3,2,80,16,1,3,4,"US","US-2006",2006
1,1,67,20,-11,3,4,"US","US-2006",2006
2,1,24,12,-11,3,4,"US","US-2006",2006
2,2,52,12,-11,3,4,"US","US-2006",2006
2,2,41,13,-11,3,4,"US","US-2006",2006
1,2,31,17,-11,1,4,"US","US-2006",2006
1,2,65,8,1,1,5,"US","US-2006",2006
3,2,51,14,1,1,1,"US","US-2006",2006
4,2,33,12,-11,1,4,"US","US-2006",2006
1,2,75,6,1,1,1,"US","US-2006",2006
1,1,53,15,-11,1,5,"US","US-2006",2006
1,1,50,16,-11,1,5,"US","US-2006",2006
2,2,61,11,-11,1,4,"US","US-2006",2006
1,1,34,14,-11,1,5,"US","US-2006",2006
4,2,53,7,1,1,4,"US","US-2006",2006
4,1,27,11,1,1,4,"US","US-2006",2006
2,2,26,13,-11,1,5,"US","US-2006",2006
4,2,24,12,-11,1,5,"US","US-2006",2006
1,1,69,10,-11,1,3,"US","US-2006",2006
99,1,34,12,-11,1,2,"US","US-2006",2006
1,2,24,16,-11,1,1,"US","US-2006",2006
5,2,48,11,-11,3,3,"US","US-2006",2006
3,2,33,12,1,3,1,"US","US-2006",2006
3,1,61,16,-11,3,5,"US","US-2006",2006
1,2,78,3,1,1,2,"US","US-2006",2006
2,2,74,14,1,1,5,"US","US-2006",2006
4,2,37,12,-11,1,4,"US","US-2006",2006
1,1,47,10,-11,1,2,"US","US-2006",2006
4,2,40,12,-11,1,4,"US","US-2006",2006
2,1,38,12,-11,1,4,"US","US-2006",2006
2,2,45,14,-11,1,4,"US","US-2006",2006
2,2,47,10,-11,1,2,"US","US-2006",2006
2,2,60,12,-11,1,4,"US","US-2006",2006
2,1,55,17,-11,1,5,"US","US-2006",2006
2,2,89,7,1,1,4,"US","US-2006",2006
2,2,43,16,-11,1,4,"US","US-2006",2006
4,2,64,14,1,2,4,"US","US-2006",2006
3,2,61,12,-11,2,4,"US","US-2006",2006
3,2,70,16,-11,2,4,"US","US-2006",2006
2,2,82,12,1,2,2,"US","US-2006",2006
2,1,42,12,-11,1,4,"US","US-2006",2006
1,1,53,12,-11,1,4,"US","US-2006",2006
1,1,45,12,-11,1,1,"US","US-2006",2006
3,2,52,12,-11,1,4,"US","US-2006",2006
4,1,47,12,-11,1,4,"US","US-2006",2006
3,2,29,12,1,3,3,"US","US-2006",2006
2,1,69,8,1,3,4,"US","US-2006",2006
2,1,29,11,-11,1,4,"US","US-2006",2006
1,1,82,6,1,1,1,"US","US-2006",2006
2,2,26,14,-11,1,4,"US","US-2006",2006
1,1,39,11,-11,1,4,"US","US-2006",2006
1,1,46,6,1,1,5,"US","US-2006",2006
99,2,58,8,-11,1,,"US","US-2006",2006
2,1,63,4,1,1,4,"US","US-2006",2006
5,1,62,12,-11,1,1,"US","US-2006",2006
2,2,51,14,-11,1,4,"US","US-2006",2006
3,2,37,15,-11,3,4,"US","US-2006",2006
3,1,56,12,-11,3,5,"US","US-2006",2006
1,1,57,14,-11,3,5,"US","US-2006",2006
3,2,38,14,-11,3,1,"US","US-2006",2006
2,1,57,16,-11,3,4,"US","US-2006",2006
3,2,43,14,-11,2,4,"US","US-2006",2006
2,2,52,16,-11,2,5,"US","US-2006",2006
2,1,58,16,-11,2,4,"US","US-2006",2006
4,2,30,16,-11,2,4,"US","US-2006",2006
4,2,43,16,-11,3,5,"US","US-2006",2006
1,2,79,13,1,3,4,"US","US-2006",2006
1,1,37,14,-11,3,3,"US","US-2006",2006
1,2,66,15,-11,3,4,"US","US-2006",2006
1,2,33,16,-11,3,3,"US","US-2006",2006
1,1,61,16,1,3,4,"US","US-2006",2006
1,1,46,12,-11,3,5,"US","US-2006",2006
2,1,55,12,1,3,2,"US","US-2006",2006
2,1,25,9,1,3,5,"US","US-2006",2006
4,1,53,12,-11,3,4,"US","US-2006",2006
2,2,30,13,1,3,4,"US","US-2006",2006
2,1,27,16,-11,3,4,"US","US-2006",2006
1,1,65,12,-11,3,5,"US","US-2006",2006
2,2,43,12,-11,3,3,"US","US-2006",2006
4,1,38,11,1,3,5,"US","US-2006",2006
1,1,52,11,1,3,5,"US","US-2006",2006
2,2,33,12,-11,3,4,"US","US-2006",2006
2,2,38,12,-11,3,2,"US","US-2006",2006
1,1,39,12,-11,3,5,"US","US-2006",2006
99,2,89,13,1,3,,"US","US-2006",2006
5,2,39,12,-11,3,5,"US","US-2006",2006
2,1,58,17,-11,3,4,"US","US-2006",2006
1,1,48,12,-11,3,4,"US","US-2006",2006
1,2,31,11,1,3,2,"US","US-2006",2006
2,2,65,14,1,3,4,"US","US-2006",2006
2,1,54,12,-11,3,3,"US","US-2006",2006
2,1,84,11,1,3,4,"US","US-2006",2006
2,2,18,11,-11,3,5,"US","US-2006",2006
2,1,43,12,-11,3,5,"US","US-2006",2006
1,1,53,13,-11,3,3,"US","US-2006",2006
4,1,45,16,-11,3,4,"US","US-2006",2006
2,1,57,13,-11,3,2,"US","US-2006",2006
2,2,29,10,1,3,4,"US","US-2006",2006
2,2,28,15,-11,3,4,"US","US-2006",2006
2,2,26,10,1,3,4,"US","US-2006",2006
2,1,47,17,-11,3,4,"US","US-2006",2006
4,2,20,12,1,3,4,"US","US-2006",2006
2,2,26,,-11,3,2,"US","US-2006",2006
1,2,25,13,1,3,4,"US","US-2006",2006
1,2,41,8,1,3,2,"US","US-2006",2006
2,1,28,9,-11,3,2,"US","US-2006",2006
3,2,34,16,-11,3,4,"US","US-2006",2006
1,1,39,20,-11,3,5,"US","US-2006",2006
4,1,19,11,-11,3,3,"US","US-2006",2006
1,2,82,11,1,3,3,"US","US-2006",2006
1,1,45,12,-11,3,4,"US","US-2006",2006
1,1,47,,-11,3,3,"US","US-2006",2006
1,2,89,11,1,3,3,"US","US-2006",2006
3,2,43,6,-11,3,3,"US","US-2006",2006
99,1,38,,-11,3,1,"US","US-2006",2006
2,1,26,13,-11,3,4,"US","US-2006",2006
4,2,47,12,-11,3,4,"US","US-2006",2006
1,1,52,13,-11,3,4,"US","US-2006",2006
4,1,69,7,1,3,4,"US","US-2006",2006
2,2,40,12,-11,3,2,"US","US-2006",2006
4,2,37,12,1,3,3,"US","US-2006",2006
2,2,41,12,1,3,2,"US","US-2006",2006
2,2,61,13,-11,3,5,"US","US-2006",2006
2,2,36,16,-11,3,5,"US","US-2006",2006
1,2,64,8,1,3,4,"US","US-2006",2006
3,2,79,13,1,3,4,"US","US-2006",2006
2,2,77,10,1,3,1,"US","US-2006",2006
1,2,77,11,1,3,4,"US","US-2006",2006
2,1,48,12,-11,3,4,"US","US-2006",2006
3,1,63,12,-11,3,4,"US","US-2006",2006
2,1,50,13,1,3,5,"US","US-2006",2006
4,2,47,14,-11,3,4,"US","US-2006",2006
2,2,79,10,1,3,5,"US","US-2006",2006
1,2,66,8,1,3,4,"US","US-2006",2006
2,2,31,14,1,3,2,"US","US-2006",2006
4,1,66,14,1,1,2,"US","US-2006",2006
1,1,33,12,-11,1,4,"US","US-2006",2006
4,2,45,14,-11,1,5,"US","US-2006",2006
2,1,56,13,1,1,2,"US","US-2006",2006
1,1,54,13,-11,1,2,"US","US-2006",2006
2,1,52,11,-11,1,3,"US","US-2006",2006
1,1,37,11,-11,1,1,"US","US-2006",2006
2,2,67,17,1,1,5,"US","US-2006",2006
1,2,67,12,1,1,4,"US","US-2006",2006
2,2,42,12,-11,1,2,"US","US-2006",2006
1,2,72,11,1,1,5,"US","US-2006",2006
3,2,52,13,-11,1,3,"US","US-2006",2006
1,1,37,13,-11,1,2,"US","US-2006",2006
2,2,21,12,-11,3,3,"US","US-2006",2006
1,1,33,12,1,3,3,"US","US-2006",2006
2,2,35,11,-11,3,2,"US","US-2006",2006
2,1,47,13,-11,3,4,"US","US-2006",2006
2,2,69,8,1,3,3,"US","US-2006",2006
1,2,36,15,-11,3,4,"US","US-2006",2006
2,1,68,10,-11,3,4,"US","US-2006",2006
2,1,27,13,-11,3,4,"US","US-2006",2006
4,2,54,12,-11,3,4,"US","US-2006",2006
1,1,21,13,-11,3,5,"US","US-2006",2006
2,2,48,3,1,3,2,"US","US-2006",2006
4,2,63,12,1,3,5,"US","US-2006",2006
4,1,59,12,-11,3,2,"US","US-2006",2006
4,1,84,8,1,3,5,"US","US-2006",2006
4,1,75,5,1,3,3,"US","US-2006",2006
2,1,32,12,-11,3,4,"US","US-2006",2006
3,1,48,12,-11,3,4,"US","US-2006",2006
1,2,63,11,-11,3,4,"US","US-2006",2006
2,1,40,6,-11,3,2,"US","US-2006",2006
2,2,53,12,1,3,4,"US","US-2006",2006
2,2,22,11,-11,3,4,"US","US-2006",2006
1,1,51,14,-11,3,5,"US","US-2006",2006
2,2,72,11,1,3,4,"US","US-2006",2006
2,1,51,13,-11,3,2,"US","US-2006",2006
2,1,49,12,-11,3,4,"US","US-2006",2006
3,2,55,10,-11,3,4,"US","US-2006",2006
2,2,59,16,-11,3,5,"US","US-2006",2006
2,2,66,12,1,3,2,"US","US-2006",2006
1,1,42,11,1,3,1,"US","US-2006",2006
4,1,45,12,-11,1,3,"US","US-2006",2006
2,1,62,13,-11,1,4,"US","US-2006",2006
2,2,47,5,1,1,4,"US","US-2006",2006
3,2,43,12,-11,1,3,"US","US-2006",2006
3,2,39,17,-11,1,4,"US","US-2006",2006
2,1,46,19,-11,1,4,"US","US-2006",2006
2,1,53,12,1,1,2,"US","US-2006",2006
2,1,39,19,-11,1,4,"US","US-2006",2006
3,1,46,16,-11,3,4,"US","US-2006",2006
4,2,53,14,1,3,4,"US","US-2006",2006
3,2,36,10,-11,3,2,"US","US-2006",2006
1,1,56,12,-11,3,2,"US","US-2006",2006
1,1,47,14,-11,3,3,"US","US-2006",2006
3,2,53,13,1,3,3,"US","US-2006",2006
4,2,48,14,-11,1,4,"US","US-2006",2006
4,1,59,14,1,1,4,"US","US-2006",2006
1,2,75,12,-11,1,1,"US","US-2006",2006
3,2,20,11,1,1,2,"US","US-2006",2006
2,2,43,12,1,1,3,"US","US-2006",2006
4,2,44,12,-11,1,4,"US","US-2006",2006
1,2,58,9,1,3,3,"US","US-2006",2006
2,1,47,16,1,3,4,"US","US-2006",2006
4,1,50,13,-11,3,4,"US","US-2006",2006
2,2,45,14,-11,3,2,"US","US-2006",2006
2,1,47,14,-11,3,4,"US","US-2006",2006
2,1,76,7,1,3,2,"US","US-2006",2006
2,1,47,13,-11,1,3,"US","US-2006",2006
4,1,18,12,-11,1,4,"US","US-2006",2006
2,2,30,15,-11,1,2,"US","US-2006",2006
2,2,63,19,-11,1,4,"US","US-2006",2006
2,1,27,14,-11,1,5,"US","US-2006",2006
2,1,32,20,-11,1,3,"US","US-2006",2006
2,1,53,12,-11,1,4,"US","US-2006",2006
3,2,39,16,-11,1,5,"US","US-2006",2006
3,2,29,17,1,1,1,"US","US-2006",2006
2,2,29,15,-11,1,5,"US","US-2006",2006
2,2,43,16,-11,1,4,"US","US-2006",2006
4,1,47,13,-11,1,3,"US","US-2006",2006
2,2,54,13,-11,1,4,"US","US-2006",2006
1,2,61,10,1,1,5,"US","US-2006",2006
2,1,27,12,-11,3,4,"US","US-2006",2006
2,1,42,11,-11,3,4,"US","US-2006",2006
5,2,29,12,-11,3,3,"US","US-2006",2006
1,2,64,12,-11,3,3,"US","US-2006",2006
2,1,21,12,-11,3,1,"US","US-2006",2006
2,1,35,12,-11,3,2,"US","US-2006",2006
1,2,28,12,1,3,3,"US","US-2006",2006
4,2,65,13,1,3,3,"US","US-2006",2006
4,2,31,12,-11,3,4,"US","US-2006",2006
2,2,43,12,-11,3,4,"US","US-2006",2006
1,1,52,12,-11,3,2,"US","US-2006",2006
1,2,72,8,1,3,,"US","US-2006",2006
4,1,79,19,1,3,5,"US","US-2006",2006
3,2,46,20,1,3,4,"US","US-2006",2006
4,1,45,12,-11,3,4,"US","US-2006",2006
1,2,36,7,-11,3,4,"US","US-2006",2006
3,2,50,18,-11,3,5,"US","US-2006",2006
3,1,34,2,-11,3,5,"US","US-2006",2006
2,1,54,12,-11,3,4,"US","US-2006",2006
4,2,78,9,1,3,4,"US","US-2006",2006
1,1,70,12,1,3,5,"US","US-2006",2006
1,2,56,12,1,3,5,"US","US-2006",2006
2,2,55,14,-11,3,2,"US","US-2006",2006
1,1,,,-11,3,1,"US","US-2006",2006
3,1,56,2,-11,3,4,"US","US-2006",2006
3,2,60,13,-11,3,1,"US","US-2006",2006
1,2,48,13,-11,3,4,"US","US-2006",2006
2,1,38,2,1,3,4,"US","US-2006",2006
1,2,21,14,-11,1,2,"US","US-2006",2006
3,2,84,17,1,1,5,"US","US-2006",2006
3,2,41,14,1,2,2,"US","US-2006",2006
3,1,36,12,-11,1,4,"US","US-2006",2006
2,1,64,12,-11,1,4,"US","US-2006",2006
4,2,46,14,-11,2,4,"US","US-2006",2006
2,1,62,12,-11,2,5,"US","US-2006",2006
3,2,44,13,-11,1,4,"US","US-2006",2006
1,2,64,11,-11,2,5,"US","US-2006",2006
1,2,73,9,1,2,4,"US","US-2006",2006
3,2,36,14,-11,1,4,"US","US-2006",2006
3,2,42,14,1,2,4,"US","US-2006",2006
4,1,35,11,-11,2,4,"US","US-2006",2006
2,1,70,13,1,2,4,"US","US-2006",2006
2,1,47,13,1,2,4,"US","US-2006",2006
4,2,47,6,-11,1,,"US","US-2006",2006
3,2,47,18,-11,1,4,"US","US-2006",2006
5,2,59,12,1,2,5,"US","US-2006",2006
2,1,29,20,-11,1,4,"US","US-2006",2006
3,1,38,15,-11,2,5,"US","US-2006",2006
2,1,30,14,-11,1,3,"US","US-2006",2006
1,1,38,16,-11,1,4,"US","US-2006",2006
2,1,85,9,1,1,3,"US","US-2006",2006
2,2,47,15,-11,1,4,"US","US-2006",2006
1,2,43,12,-11,2,1,"US","US-2006",2006
2,2,59,16,-11,2,4,"US","US-2006",2006
4,1,37,12,-11,1,5,"US","US-2006",2006
3,1,62,12,1,1,4,"US","US-2006",2006
1,2,46,9,-11,1,4,"US","US-2006",2006
4,2,89,12,1,1,4,"US","US-2006",2006
1,1,39,12,-11,1,1,"US","US-2006",2006
2,1,74,10,1,2,4,"US","US-2006",2006
4,2,86,14,1,1,4,"US","US-2006",2006
3,2,58,12,-11,3,3,"US","US-2006",2006
2,1,50,12,1,3,1,"US","US-2006",2006
3,1,21,13,-11,3,2,"US","US-2006",2006
2,2,47,14,-11,1,2,"US","US-2006",2006
1,2,38,12,-11,1,2,"US","US-2006",2006
4,2,45,16,1,1,4,"US","US-2006",2006
4,2,66,10,-11,1,4,"UY","UY-2006",2006
1,1,35,11,-11,1,5,"UY","UY-2006",2006
3,2,34,16,1,1,4,"UY","UY-2006",2006
2,2,68,6,1,1,3,"UY","UY-2006",2006
5,1,49,25,-11,1,2,"UY","UY-2006",2006
3,2,40,7,-11,1,3,"UY","UY-2006",2006
4,2,34,13,-11,1,4,"UY","UY-2006",2006
2,2,72,5,1,1,4,"UY","UY-2006",2006
2,1,32,25,-11,1,3,"UY","UY-2006",2006
2,2,36,16,-11,1,3,"UY","UY-2006",2006
3,1,51,6,-11,1,3,"UY","UY-2006",2006
4,2,75,4,1,1,4,"UY","UY-2006",2006
2,2,82,6,1,1,1,"UY","UY-2006",2006
4,1,49,15,-11,1,5,"UY","UY-2006",2006
3,2,19,10,-11,1,2,"UY","UY-2006",2006
2,2,39,12,-11,1,2,"UY","UY-2006",2006
2,2,50,8,1,1,3,"UY","UY-2006",2006
1,2,21,11,-11,1,1,"UY","UY-2006",2006
3,2,40,9,-11,1,4,"UY","UY-2006",2006
1,1,19,25,1,1,2,"UY","UY-2006",2006
3,2,74,10,1,1,3,"UY","UY-2006",2006
4,2,68,25,1,1,4,"UY","UY-2006",2006
4,1,43,11,-11,1,2,"UY","UY-2006",2006
4,1,19,25,1,1,1,"UY","UY-2006",2006
3,2,33,12,-11,1,3,"UY","UY-2006",2006
1,2,22,13,-11,1,2,"UY","UY-2006",2006
4,1,30,11,-11,1,4,"UY","UY-2006",2006
3,2,27,10,1,1,3,"UY","UY-2006",2006
1,2,37,25,1,1,4,"UY","UY-2006",2006
4,1,18,25,-11,1,2,"UY","UY-2006",2006
2,2,77,5,1,1,4,"UY","UY-2006",2006
2,2,51,9,-11,1,2,"UY","UY-2006",2006
1,2,25,19,1,1,2,"UY","UY-2006",2006
5,2,74,6,-11,1,4,"UY","UY-2006",2006
4,1,38,10,-11,1,4,"UY","UY-2006",2006
4,2,45,14,-11,1,4,"UY","UY-2006",2006
4,2,19,8,-11,1,1,"UY","UY-2006",2006
1,1,23,14,-11,1,5,"UY","UY-2006",2006
2,1,36,6,-11,1,2,"UY","UY-2006",2006
99,2,46,9,-11,1,2,"UY","UY-2006",2006
2,2,50,12,-11,1,2,"UY","UY-2006",2006
2,1,26,7,1,1,5,"UY","UY-2006",2006
2,1,79,16,1,1,4,"UY","UY-2006",2006
2,2,38,10,-11,1,3,"UY","UY-2006",2006
3,1,22,8,-11,1,3,"UY","UY-2006",2006
2,1,29,12,-11,1,2,"UY","UY-2006",2006
1,2,19,6,-11,4,2,"UY","UY-2006",2006
1,1,49,9,1,1,2,"UY","UY-2006",2006
